tconst;titleType;primaryTitle;originalTitle;startYear;score;is_genre_from_selection;is_keywords_from_selection;poster_url;genres
tt4703048;movie;6 Days;6 Days;2017;3;2;1;https://m.media-amazon.com/images/M/MV5BZmI0NjgzOTktMmU1OS00MmU2LWJkMzgtMzlkMWY4ZWRmZTY5XkEyXkFqcGdeQXVyNTEzMzUyNDI@._V1_SX300.jpg;['action', 'drama', 'history']
tt0112461;movie;The Basketball Diaries;The Basketball Diaries;1995;3;2;1;;['biography', 'crime', 'drama']
tt1682180;movie;Stoker;Stoker;2013;3;2;1;https://m.media-amazon.com/images/M/MV5BMjI3MTM5ODI5MV5BMl5BanBnXkFtZTcwMjE1Mzc4OA@@._V1_SX300.jpg;['drama', 'mystery', 'thriller']
tt0398017;movie;Derailed;Derailed;2005;3;2;1;;['crime', 'drama', 'thriller']
tt1063669;movie;The Wave;Die Welle;2008;3;2;1;;['drama', 'thriller']
tt0116213;movie;Eraser;Eraser;1996;3;2;1;;['action', 'drama', 'thriller']
tt0105112;movie;Patriot Games;Patriot Games;1992;3;1;2;https://m.media-amazon.com/images/M/MV5BMjA3OTA0NjI0Nl5BMl5BanBnXkFtZTgwNjUwODQxMTE@._V1_SX300.jpg;['action', 'thriller']
tt2235108;movie;Dear White People;Dear White People;2014;3;1;2;https://m.media-amazon.com/images/M/MV5BMjMzMjc5MjIzNV5BMl5BanBnXkFtZTgwNTY4OTQ2MjE@._V1_SX300.jpg;['comedy', 'drama', 'romance']
tt1615160;movie;The Foreigner;The Foreigner;2017;3;1;2;;['action', 'thriller']
tt1124035;movie;Los Idus de Marzo;The Ides of March;2011;3;2;1;https://m.media-amazon.com/images/M/MV5BNTU4MjkzNTY0OF5BMl5BanBnXkFtZTcwNDI5ODIxNg@@._V1_SX300.jpg;['drama', 'thriller']
tt1702439;movie;Safe Haven;Safe Haven;2013;3;2;1;https://m.media-amazon.com/images/M/MV5BMTg4MzcxODA3OV5BMl5BanBnXkFtZTcwMTYzNDkwOQ@@._V1_SX300.jpg;['drama', 'romance', 'thriller']
tt0061809;movie;In Cold Blood;In Cold Blood;1967;3;2;1;;['biography', 'crime', 'drama']
tt0408306;movie;Munich;Munich;2005;3;2;1;https://m.media-amazon.com/images/M/MV5BMTcwNzYzMzMwMF5BMl5BanBnXkFtZTcwMzMzODczMQ@@._V1_SX300.jpg;['action', 'drama', 'history']
tt1590193;movie;The Commuter;The Commuter;2018;3;1;2;;['action', 'mystery', 'thriller']
tt0445922;movie;Across the Universe;Across the Universe;2007;3;2;1;;['drama', 'fantasy', 'history']
tt4172430;movie;13 Hours;13 Hours;2016;3;2;1;https://m.media-amazon.com/images/M/MV5BYjY0OWVjMGQtNTIzZi00OGU5LWI4N2EtMGU0YzQ4OWM4ZmVhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg;['action', 'drama', 'history']
tt0044079;movie;Strangers on a Train;Strangers on a Train;1951;3;1;2;;['crime', 'film-noir', 'thriller']
tt0258068;movie;The Quiet American;The Quiet American;2002;3;2;1;;['drama', 'romance', 'thriller']
tt0066999;movie;Dirty Harry;Dirty Harry;1971;3;1;2;;['action', 'crime', 'thriller']
tt8228288;movie;The Platform;El hoyo;2019;3;1;2;https://m.media-amazon.com/images/M/MV5BOTMyYTIyM2MtNjQ2ZC00MWFkLThhYjQtMjhjMGZiMjgwYjM2XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg;['horror', 'sci-fi', 'thriller']
tt8106534;movie;6 Underground;6 Underground;2019;3;1;2;https://m.media-amazon.com/images/M/MV5BNzE2ZjQxNjEtNmI2ZS00ZmU0LTg4M2YtYzVhYmRiYWU0YzI1XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg;['action', 'thriller']
tt3231054;movie;Risen;Risen;2016;3;2;1;https://m.media-amazon.com/images/M/MV5BMTAzNjQ1Mzk2MjNeQTJeQWpwZ15BbWU4MDU0MDk1Mjcx._V1_SX300.jpg;['action', 'drama', 'history']
tt3300542;movie;London Has Fallen;London Has Fallen;2016;3;1;2;;['action', 'thriller']
tt0318411;movie;The Magdalene Sisters;The Magdalene Sisters;2002;3;1;2;;['drama']
tt0068334;movie;The Candidate;The Candidate;1972;3;1;2;;['comedy', 'drama']
tt3686998;movie;The Red Pill;The Red Pill;2016;3;1;2;https://m.media-amazon.com/images/M/MV5BZmZjM2E1ZDgtYTQwYy00ZjY5LWFlMDMtY2ZjOWE1NWRkYzVjXkEyXkFqcGdeQXVyMTQ1OTM1NQ@@._V1_SX300.jpg;['documentary']
tt0138946;movie;The Yards;The Yards;2000;3;1;2;;['crime', 'drama', 'romance']
tt0116410;movie;Ghosts of Mississippi;Ghosts of Mississippi;1996;3;2;1;;['drama', 'history']
tt1087461;movie;Megan Is Missing;Megan Is Missing;2011;3;2;1;;['drama', 'horror', 'thriller']
tt0832266;movie;Definitely, Maybe;Definitely, Maybe;2008;3;1;2;https://m.media-amazon.com/images/M/MV5BMTc1Mzc1ODMxMF5BMl5BanBnXkFtZTcwNDY1MzU1MQ@@._V1_SX300.jpg;['comedy', 'drama', 'romance']
tt0065761;movie;The Cat o' Nine Tails;Il gatto a nove code;1971;3;1;2;https://m.media-amazon.com/images/M/MV5BZTY3MjliZmYtZWUzMi00NDFkLThhYjgtNGFkNWUwOTFmM2QxXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg;['horror', 'mystery', 'thriller']
tt2368553;movie;Assault on Wall Street;Bailout: The Age of Greed;2013;3;2;1;https://m.media-amazon.com/images/M/MV5BNzY3ODI4MjkyOF5BMl5BanBnXkFtZTcwNzg3ODIzOQ@@._V1_SX300.jpg;['action', 'drama', 'thriller']
tt0380510;movie;The Lovely Bones;The Lovely Bones;2009;3;2;1;;['drama', 'fantasy', 'thriller']
tt1653665;movie;Goodbye Christopher Robin;Goodbye Christopher Robin;2017;3;2;1;https://m.media-amazon.com/images/M/MV5BOTU3MDQ0YjctNzgxYS00ZDk2LWE2NTUtODU1ODgyNGZiNWI0XkEyXkFqcGdeQXVyNzkzODk2Mzc@._V1_SX300.jpg;['biography', 'drama', 'family']
tt0107207;movie;In the Name of the Father;In the Name of the Father;1993;3;2;1;;['biography', 'crime', 'drama']
tt0465494;movie;Hitman;Hitman;2007;3;1;2;https://m.media-amazon.com/images/M/MV5BMDlmMmZhZjQtZDhlMi00MzU0LWIwYjMtNDRhOGE5YzczYjBmXkEyXkFqcGdeQXVyNDQ2MTMzODA@._V1_SX300.jpg;['action', 'crime', 'thriller']
tt0404802;movie;The Notorious Bettie Page;The Notorious Bettie Page;2005;3;2;1;https://m.media-amazon.com/images/M/MV5BMjAzODM0MTUyNl5BMl5BanBnXkFtZTgwNTQzNjU0MTI@._V1_SX300.jpg;['biography', 'drama']
tt2292959;movie;The Canyons;The Canyons;2013;3;2;1;;['drama', 'thriller']
tt8936646;movie;Extraction;Extraction;2020;3;1;2;https://m.media-amazon.com/images/M/MV5BMDJiNzUwYzEtNmQ2Yy00NWE4LWEwNzctM2M0MjE0OGUxZTA3XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg;['action', 'thriller']
tt0346491;movie;Alexander;Alexander;2004;3;2;1;https://m.media-amazon.com/images/M/MV5BMTA1NDQ3OTY2NDVeQTJeQWpwZ15BbWU3MDI5MDc0MzM@._V1_SX300.jpg;['action', 'biography', 'drama']
tt0102685;movie;Point Break;Point Break;1991;3;1;2;;['action', 'crime', 'thriller']
tt1013753;movie;Milk;Milk;2008;3;2;1;https://m.media-amazon.com/images/M/MV5BMTI2OTM5NjUzMV5BMl5BanBnXkFtZTcwMzY1MTM5MQ@@._V1_SX300.jpg;['biography', 'drama']
tt0918940;movie;The Legend of Tarzan;The Legend of Tarzan;2016;3;1;2;https://m.media-amazon.com/images/M/MV5BMzY3OTI0OTcyMF5BMl5BanBnXkFtZTgwNjkxNTAwOTE@._V1_SX300.jpg;['action', 'adventure', 'drama']
tt0074695;movie;Cross of Iron;Cross of Iron;1977;3;1;2;;['drama', 'war']
tt0107007;movie;Gettysburg;Gettysburg;1993;3;2;1;;['drama', 'history', 'war']
tt5083738;movie;The Favourite;The Favourite;2018;3;2;1;;['biography', 'comedy', 'drama']
tt0134273;movie;8MM;8MM;1999;3;1;2;https://m.media-amazon.com/images/M/MV5BNTNiMzAxZGMtZGYwZi00NWVmLTgyNmYtMGIwZGJhNzE0NmJjXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg;['crime', 'drama', 'mystery']
tt1188113;movie;Peacock;Peacock;2010;3;2;1;;['drama', 'thriller']
tt0251160;movie;John Q;John Q;2002;3;2;1;;['crime', 'drama', 'thriller']
tt0985694;movie;Machete;Machete;2010;3;1;2;;['action', 'crime', 'thriller']
tt0488120;movie;Fracture;Fracture;2007;3;2;1;https://m.media-amazon.com/images/M/MV5BMzIzNjQyMzkwM15BMl5BanBnXkFtZTcwOTg5ODQ0MQ@@._V1_SX300.jpg;['crime', 'drama', 'thriller']
tt2238050;movie;White Bird in a Blizzard;White Bird in a Blizzard;2014;3;2;1;https://m.media-amazon.com/images/M/MV5BMTEwOTY0MjY4MjBeQTJeQWpwZ15BbWU4MDg4OTQ5NDIx._V1_SX300.jpg;['drama', 'mystery', 'thriller']
tt0379725;movie;Capote;Capote;2005;3;2;1;;['biography', 'crime', 'drama']
tt0100150;movie;Miller's Crossing;Miller's Crossing;1990;3;2;1;;['crime', 'drama', 'thriller']
tt0100157;movie;Misery;Misery;1990;3;2;1;;['drama', 'thriller']
tt0134119;movie;The Talented Mr. Ripley;The Talented Mr. Ripley;1999;3;2;1;https://m.media-amazon.com/images/M/MV5BODA3NDhiZjYtYTk2NS00ZWYwLTljYTQtMjU0NzcyMGEzNTU2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;['crime', 'drama', 'thriller']
tt0947810;movie;Green Zone;Green Zone;2010;3;2;1;https://m.media-amazon.com/images/M/MV5BMTYzMTA1NDMyNV5BMl5BanBnXkFtZTcwMzUwODY5Mg@@._V1_SX300.jpg;['action', 'drama', 'thriller']
tt0363988;movie;Secret Window;Secret Window;2004;3;2;1;;['drama', 'mystery', 'thriller']
tt4572792;movie;The Book of Henry;The Book of Henry;2017;3;2;1;https://m.media-amazon.com/images/M/MV5BMjQ3MjI4OTU1Ml5BMl5BanBnXkFtZTgwMTgwODcyMjI@._V1_SX300.jpg;['crime', 'drama', 'thriller']
tt0120102;movie;Seven Years in Tibet;Seven Years in Tibet;1997;3;2;1;https://m.media-amazon.com/images/M/MV5BYmM4ZDhhNmItMDEyZi00NDUyLTk3MzUtMzE5NTE1ZWM0N2UyXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg;['adventure', 'biography', 'drama']
tt1764234;movie;Killing Them Softly;Killing Them Softly;2012;3;2;1;;['crime', 'drama', 'thriller']
tt0120347;movie;Tomorrow Never Dies;Tomorrow Never Dies;1997;3;1;2;;['action', 'adventure', 'thriller']
tt3011894;movie;Wild Tales;Relatos salvajes;2014;3;2;1;;['comedy', 'drama', 'thriller']
tt0310793;movie;Bowling for Columbine;Bowling for Columbine;2002;3;2;1;;['crime', 'documentary', 'drama']
tt0047849;movie;Bad Day at Black Rock;Bad Day at Black Rock;1955;3;1;2;;['crime', 'drama', 'mystery']
tt3833480;movie;The Outpost;The Outpost;2019;3;2;1;https://m.media-amazon.com/images/M/MV5BNWYyMzNjY2EtODVmYi00ODBmLWIyNGMtNDdhMGViY2RhNjcxXkEyXkFqcGdeQXVyNDExMzMxNjE@._V1_SX300.jpg;['action', 'drama', 'history']
tt3393786;movie;Jack Reacher: Never Go Back;Jack Reacher: Never Go Back;2016;3;1;2;https://m.media-amazon.com/images/M/MV5BODQ3ODQ3NDI4NV5BMl5BanBnXkFtZTgwMDY1Mzk5OTE@._V1_SX300.jpg;['action', 'crime', 'thriller']
tt0445935;movie;Bordertown;Bordertown;2007;3;1;2;;['crime', 'mystery', 'thriller']
tt11382384;movie;The Dissident;The Dissident;2020;3;2;1;;['crime', 'documentary', 'thriller']
tt0195685;movie;Erin Brockovich;Erin Brockovich;2000;3;2;1;https://m.media-amazon.com/images/M/MV5BYTA1NWRkNTktNDMxNS00NjE4LWEzMDAtNzA3YzlhYzRhNDA4L2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;['biography', 'drama']
tt0780571;movie;Mr. Brooks;Mr. Brooks;2007;3;2;1;;['crime', 'drama', 'thriller']
tt0241303;movie;Chocolat;Chocolat;2000;3;1;2;;['drama', 'romance']
tt5034838;movie;Godzilla vs. Kong;Godzilla vs. Kong;2021;3;1;2;;['action', 'sci-fi', 'thriller']
tt0052311;movie;Touch of Evil;Touch of Evil;1958;3;1;2;https://m.media-amazon.com/images/M/MV5BOTA1MjA3M2EtMmJjZS00OWViLTkwMTEtM2E5ZDk0NTAyNGJiXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg;['crime', 'drama', 'film-noir']
tt0073580;movie;The Passenger;Professione: reporter;1975;3;2;1;;['drama', 'thriller']
tt0259324;movie;Ghost Rider;Ghost Rider;2007;3;1;2;;['action', 'fantasy', 'thriller']
tt1181795;movie;Bunraku;Bunraku;2010;3;2;1;;['action', 'drama', 'thriller']
tt1289406;movie;Harry Brown;Harry Brown;2009;3;1;2;;['action', 'crime', 'drama']
tt0374345;movie;The Memory of a Killer;De zaak Alzheimer;2003;3;1;2;;['action', 'crime', 'drama']
tt0079271;movie;Hardcore;Hardcore;1979;3;1;2;;['crime', 'drama']
tt0252076;movie;Maid in Manhattan;Maid in Manhattan;2002;3;1;2;;['comedy', 'drama', 'romance']
tt4287320;movie;The Circle;The Circle;2017;3;2;1;https://m.media-amazon.com/images/M/MV5BMjY2OTM2Njc3Ml5BMl5BanBnXkFtZTgwNDgzODU3MTI@._V1_SX300.jpg;['drama', 'sci-fi', 'thriller']
tt0387898;movie;Caché (Hidden);Caché;2005;3;2;1;https://m.media-amazon.com/images/M/MV5BMTk2NjM3NTM5MV5BMl5BanBnXkFtZTcwNTgyNzEzMQ@@._V1_SX300.jpg;['drama', 'mystery', 'thriller']
tt0036506;movie;Day of Wrath;Vredens dag;1943;3;2;1;;['drama', 'history']
tt0077928;movie;Midnight Express;Midnight Express;1978;3;2;1;https://m.media-amazon.com/images/M/MV5BNDU1MjQ0YWMtMWQ2MS00NTdmLTg1MGItNDA5NTNkNTRhOTIyXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg;['biography', 'crime', 'drama']
tt0119177;movie;Gattaca;Gattaca;1997;3;2;1;https://m.media-amazon.com/images/M/MV5BODI3ZTc5NjktOGMyOC00NjYzLTgwZDYtYmQ4NDc1MmJjMjRlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;['drama', 'sci-fi', 'thriller']
tt0804507;movie;Mother of Tears;La terza madre;2007;3;2;1;;['drama', 'horror', 'thriller']
tt1961175;movie;American Assassin;American Assassin;2017;3;1;2;https://m.media-amazon.com/images/M/MV5BMjM0MjY4MTk5NV5BMl5BanBnXkFtZTgwNDE2NTQyMzI@._V1_SX300.jpg;['action', 'thriller']
tt1126590;movie;Big Eyes;Big Eyes;2014;3;2;1;https://m.media-amazon.com/images/M/MV5BMjA2ODM5MDE3N15BMl5BanBnXkFtZTgwOTIxNjc1MzE@._V1_SX300.jpg;['biography', 'crime', 'drama']
tt0215750;movie;Enemy at the Gates;Enemy at the Gates;2001;3;2;1;;['drama', 'history', 'war']
tt7681902;movie;Won't You Be My Neighbor?;Won't You Be My Neighbor?;2018;3;2;1;https://m.media-amazon.com/images/M/MV5BMjM1NDg1MjUzNF5BMl5BanBnXkFtZTgwNTAxNjIzNTM@._V1_SX300.jpg;['biography', 'documentary']
tt3263904;movie;Sully;Sully;2016;3;2;1;https://m.media-amazon.com/images/M/MV5BY2NmZDAwM2QtZmFiMS00OTJlLTgxMTItZDMyZmVhYjE1MDY3XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg;['biography', 'drama']
tt1536048;movie;W.E.;W.E.;2011;3;2;1;;['drama', 'history', 'romance']
tt0076740;movie;Sorcerer;Sorcerer;1977;3;2;1;;['adventure', 'drama', 'thriller']
tt3322364;movie;Concussion;Concussion;2015;3;2;1;https://m.media-amazon.com/images/M/MV5BMTYwNjgwNDg0NV5BMl5BanBnXkFtZTgwMzY1MjAyNzE@._V1_SX300.jpg;['biography', 'drama', 'sport']
tt0094226;movie;The Untouchables;The Untouchables;1987;3;2;1;https://m.media-amazon.com/images/M/MV5BYTVjYWJmMWQtYWU4Ni00MWY3LWI2YmMtNTI5MDE0MWVmMmEzL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;['crime', 'drama', 'thriller']
tt2132285;movie;The Bling Ring;The Bling Ring;2013;3;2;1;https://m.media-amazon.com/images/M/MV5BMTQzMTgwMzQxN15BMl5BanBnXkFtZTcwOTcwNTY0OQ@@._V1_SX300.jpg;['biography', 'crime', 'drama']
tt0371257;movie;Stay;Stay;2005;3;2;1;https://m.media-amazon.com/images/M/MV5BMjdkNzk1MTUtZGVlYS00MzgyLWFkZjYtMWI4ODg3MzEyNmY4XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg;['drama', 'mystery', 'thriller']
tt0105665;movie;Twin Peaks: Fire Walk with Me;Twin Peaks: Fire Walk with Me;1992;3;1;2;https://m.media-amazon.com/images/M/MV5BMzc5ODcyNTYtMDAwNy00MDhjLWFmOWUtNGVhMDRlYjE1YzNjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;['drama', 'horror', 'mystery']
tt0120679;movie;Frida;Frida;2002;3;2;1;;['biography', 'drama', 'romance']
tt0380268;movie;Cocaine Cowboys;Cocaine Cowboys;2006;3;2;1;;['crime', 'documentary', 'history']
tt1241317;movie;Death Note;Death Note;2017;3;1;2;https://m.media-amazon.com/images/M/MV5BMTUwOTgzMTEyOF5BMl5BanBnXkFtZTgwNTk3MTM5MjI@._V1_SX300.jpg;['action', 'crime', 'drama']
tt0164334;movie;Along Came a Spider;Along Came a Spider;2001;3;2;1;https://m.media-amazon.com/images/M/MV5BOTVlY2VhMWEtYmRlOC00YWVhLWEzMDktZWJlYzNiMWJmZTIwXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg;['drama', 'thriller']
tt0110074;movie;The Hudsucker Proxy;The Hudsucker Proxy;1994;3;1;2;;['comedy', 'drama', 'fantasy']
tt0056172;movie;Lawrence of Arabia;Lawrence of Arabia;1962;3;2;1;;['adventure', 'biography', 'drama']
tt8244784;movie;The Hunt;The Hunt;2020;3;1;2;;['action', 'horror', 'thriller']
tt0106977;movie;The Fugitive;The Fugitive;1993;3;1;2;;['action', 'crime', 'drama']
tt0120885;movie;Wag The Dog;Wag the Dog;1997;3;1;2;;['comedy', 'drama']
tt0057091;movie;The Leopard;Il gattopardo;1963;3;2;1;https://m.media-amazon.com/images/M/MV5BYTgxZjc4NjQtZWJlNS00MTNlLWE3NDQtMmEwZTEyZDMxMjVlXkEyXkFqcGdeQXVyNzMzNzY1OTQ@._V1_SX300.jpg;['drama', 'history']
tt0218817;movie;Anti-Trust;Antitrust;2001;3;1;2;;['action', 'crime', 'drama']
tt2057392;movie;Eye in the Sky;Eye in the Sky;2015;3;2;1;;['action', 'drama', 'thriller']
tt0278504;movie;Insomnia;Insomnia;2002;3;2;1;;['drama', 'mystery', 'thriller']
tt0120787;movie;A Perfect Murder;A Perfect Murder;1998;3;2;1;;['crime', 'drama', 'thriller']
tt0497116;movie;An Inconvenient Truth;An Inconvenient Truth;2006;3;1;2;https://m.media-amazon.com/images/M/MV5BOTg3NjYxMjM5OF5BMl5BanBnXkFtZTcwMzQzMDA0MQ@@._V1_SX300.jpg;['documentary', 'news']
tt0120832;movie;Snake Eyes;Snake Eyes;1998;3;1;2;https://m.media-amazon.com/images/M/MV5BNmZiODkzNWEtNDkxZC00NDg2LWFiYzktZjY2ZmUwMmM2ZmJlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg;['crime', 'mystery', 'thriller']
tt3825638;movie;Labyrinth of Lies;Im Labyrinth des Schweigens;2014;3;2;1;;['drama', 'history']
tt1869347;movie;Crooked House;Crooked House;2017;3;1;2;;['crime', 'drama', 'mystery']
tt0092563;movie;Angel Heart;Angel Heart;1987;3;1;2;https://m.media-amazon.com/images/M/MV5BZmQ3Mzg3YjgtNTA1Zi00ODgyLTkyZGUtYTE5NDA5ZmI4NjI1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg;['horror', 'mystery', 'thriller']
tt0289765;movie;Red Dragon;Red Dragon;2002;3;2;1;https://m.media-amazon.com/images/M/MV5BMTQ4MDgzNjM5MF5BMl5BanBnXkFtZTYwMjUwMzY2._V1_SX300.jpg;['crime', 'drama', 'thriller']
tt1598778;movie;Contagion;Contagion;2011;3;2;1;;['drama', 'thriller']
tt0453562;movie;42;42;2013;3;2;1;;['biography', 'drama', 'sport']
tt0235060;movie;The Road Home;Wo de fu qin mu qin;1999;3;2;1;;['drama', 'history', 'romance']
tt0060268;movie;Cul-de-sac;Cul-de-sac;1966;3;2;1;;['comedy', 'drama', 'thriller']
tt3560686;movie;The Fool;Durak;2014;3;2;1;;['crime', 'drama', 'thriller']
tt3203528;movie;Bad Samaritan;Bad Samaritan;2018;3;1;2;;['crime', 'horror', 'thriller']
tt0248667;movie;Ali;Ali;2001;3;2;1;https://m.media-amazon.com/images/M/MV5BZjA3OTUxNTktN2FlNC00NGUyLWI1NDktY2FlZTc5MDlmOGFhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;['biography', 'drama', 'sport']
tt5988370;movie;Reis;Reis;2017;3;2;1;;['biography', 'drama']
tt1833116;movie;The Informer;The Informer;2019;3;1;2;https://m.media-amazon.com/images/M/MV5BN2YyYTgxYmYtNjg3My00YzI4LWJlZWItYmZhZGEyYTYxNWY3XkEyXkFqcGdeQXVyMjAwNTYzNDg@._V1_SX300.jpg;['action', 'crime', 'drama']
tt1183665;movie;Cracks;Cracks;2009;3;2;1;;['drama', 'thriller']
tt0452624;movie;The Good German;The Good German;2006;3;1;2;;['drama', 'mystery', 'romance']
tt0118883;movie;Conspiracy Theory;Conspiracy Theory;1997;3;1;2;;['action', 'mystery', 'thriller']
tt1657507;movie;Colombiana;Colombiana;2011;3;2;1;https://m.media-amazon.com/images/M/MV5BMTM0NDI2NjgxNl5BMl5BanBnXkFtZTcwMTYyNjA3NQ@@._V1_SX300.jpg;['action', 'drama', 'thriller']
tt0058567;movie;Blood and Black Lace;6 donne per l'assassino;1964;3;1;2;;['horror', 'mystery', 'thriller']
tt5133308;movie;At the End of the Tunnel;Al final del túnel;2016;3;2;1;https://m.media-amazon.com/images/M/MV5BNzcyOWQxNDktYWZkOS00MzViLWI0NTYtMDZmNzZkYWI1NDFjXkEyXkFqcGdeQXVyMjI1NTg0MDY@._V1_SX300.jpg;['crime', 'drama', 'thriller']
tt0221073;movie;Chopper;Chopper;2000;3;2;1;;['biography', 'crime', 'drama']
tt0056218;movie;The Manchurian Candidate;The Manchurian Candidate;1962;3;2;1;;['drama', 'thriller']
tt1791528;movie;Inherent Vice;Inherent Vice;2014;3;1;2;;['comedy', 'crime', 'drama']
tt0110116;movie;Immortal Beloved;Immortal Beloved;1994;3;2;1;;['biography', 'drama', 'music']
tt0119791;movie;Nightwatch;Nightwatch;1997;3;2;1;;['drama', 'horror', 'thriller']
tt0104348;movie;Glengarry Glen Ross;Glengarry Glen Ross;1992;3;1;2;;['crime', 'drama', 'mystery']
tt0094602;movie;Above the Law;Above the Law;1988;3;1;2;https://m.media-amazon.com/images/M/MV5BNjkyY2EzZmMtOGFhYS00OWQyLWI0YmMtZGFmNzhkN2EzZDgyXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg;['action', 'crime', 'drama']
tt1433811;movie;Disconnect;Disconnect;2012;3;2;1;;['drama', 'thriller']
tt1921149;movie;Trash;Trash;2014;3;1;2;;['adventure', 'crime', 'drama']
tt5797184;movie;Escape from Pretoria;Escape from Pretoria;2020;3;1;2;;['thriller']
tt0250258;movie;The Experiment;Das Experiment;2001;3;2;1;;['drama', 'thriller']
tt8430598;movie;Shirley;Shirley;2020;3;2;1;;['biography', 'drama', 'mystery']
tt1726592;movie;Before I Go to Sleep;Before I Go to Sleep;2014;3;2;1;;['drama', 'mystery', 'thriller']
tt0395119;movie;Captain Alatriste: The Spanish Musketeer;Alatriste;2006;3;1;2;;['action', 'adventure', 'drama']
tt0489037;movie;Who Killed the Electric Car?;Who Killed the Electric Car?;2006;3;1;2;;['documentary']
tt0808417;movie;Persepolis;Persepolis;2007;3;2;1;https://m.media-amazon.com/images/M/MV5BMGRkZThmYzEtYjQxZC00OWEzLThjYjAtYzFkMjY0NGZkZWI4XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg;['animation', 'biography', 'drama']
tt0037988;movie;The Picture of Dorian Gray;The Picture of Dorian Gray;1945;3;1;2;;['drama', 'fantasy', 'horror']
tt0386032;movie;Sicko;Sicko;2007;3;2;1;;['documentary', 'drama']
tt0101393;movie;Backdraft;Backdraft;1991;3;1;2;;['action', 'crime', 'drama']
tt2246565;movie;An Honest Liar;An Honest Liar;2014;3;2;1;;['biography', 'comedy', 'documentary']
tt1226273;movie;Edge of Darkness;Edge of Darkness;2010;3;1;2;https://m.media-amazon.com/images/M/MV5BMTczMDk5MTg5Ml5BMl5BanBnXkFtZTcwOTYyMjE5Mg@@._V1_SX300.jpg;['action', 'crime', 'drama']
tt0112384;movie;Apollo 13;Apollo 13;1995;3;2;1;https://m.media-amazon.com/images/M/MV5BNjEzYjJmNzgtNDkwNy00MTQ4LTlmMWMtNzA4YjE2NjI0ZDg4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg;['adventure', 'drama', 'history']
tt4686844;movie;The Death of Stalin;The Death of Stalin;2017;3;2;1;;['comedy', 'drama', 'history']
tt0126886;movie;Election;Election;1999;3;1;2;;['comedy', 'drama', 'romance']
tt0057163;movie;Hud;Hud;1963;2;1;1;;['drama', 'western']
tt0857190;movie;The Sweeney;The Sweeney;2012;2;1;1;;['action', 'crime', 'drama']
tt0102943;movie;Slacker;Slacker;1990;2;1;1;;['comedy', 'drama']
tt0345061;movie;Code 46;Code 46;2003;2;1;1;;['drama', 'romance', 'sci-fi']
tt0304711;movie;The Order;The Order;2003;2;1;1;;['horror', 'mystery', 'thriller']
tt0157583;movie;Enigma;Enigma;2001;2;1;1;;['drama', 'mystery', 'romance']
tt0100485;movie;Revenge;Revenge;1990;2;1;1;;['action', 'crime', 'drama']
tt0033729;movie;How Green Was My Valley;How Green Was My Valley;1941;2;1;1;;['drama', 'family']
tt0086617;movie;The Year of Living Dangerously;The Year of Living Dangerously;1982;2;1;1;;['drama', 'romance', 'war']
tt3447364;movie;Detective Byomkesh Bakshy!;Detective Byomkesh Bakshy!;2015;2;1;1;https://m.media-amazon.com/images/M/MV5BMjE2MDgyOTgzN15BMl5BanBnXkFtZTgwNzY2NTYyNTM@._V1_SX300.jpg;['action', 'crime', 'drama']
tt0893402;movie;Franklyn;Franklyn;2008;2;1;1;;['drama', 'fantasy', 'sci-fi']
tt1012804;movie;Redbelt;Redbelt;2008;2;1;1;;['drama', 'sport']
tt1735485;movie;The Tunnel;The Tunnel;2011;2;1;1;;['horror', 'mystery', 'thriller']
